record_id,event_type,event_year,event_end_year,place_text,latitude,longitude,linked_event_ref,source
cw-regiments:us-in-inf-85,engagement,1864,,"New Hope Church, GA — assault, 5/25/1864",33.961,-84.7875,GA010,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2889502"
cw-regiments:us-in-inf-85,engagement,1864,,"Peachtree Creek, GA — battle, 7/20/1864",33.8109,-84.4038,GA016,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q636670"
cw-regiments:us-in-inf-85,engagement,1864,,"Resaca (Lay's Ferry), GA — battle, 5/13/1864",34.5815,-84.9385,GA008,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2615826"
cw-regiments:us-in-inf-85,engagement,1865,,"Averasborough (Taylor's Hole Creek, Smithville), NC — battle, 3/16/1865",35.2661,-78.6721,NC019,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2887919"
cw-regiments:us-in-inf-85,engagement,1865,,"Bentonville (Bentonsville), NC — battle, 3/19/1865",35.3059,-78.3231,NC020,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q620244"
cw-regiments:us-in-inf-86,engagement,1862,1863,"Stones River (Murfreesboro), TN — battle, 12/31/1862",35.868472222,-86.430555555,TN010,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q1272132"
cw-regiments:us-in-inf-86,engagement,1863,,"Chattanooga II, TN — bombardment, 8/21/1863",35.0651,-85.3088,TN018,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2443807"
cw-regiments:us-in-inf-86,engagement,1863,,"Chattanooga III (Missionary Ridge, Lookout Mountain), TN — engagement, 11/23/1863",35.0651,-85.3088,TN024,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2443807"
cw-regiments:us-in-inf-86,engagement,1863,,"Chickamauga, GA — battle, 9/18/1863",34.917777777,-85.260555555,GA004,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q1327790"
cw-regiments:us-in-inf-86,engagement,1864,,"Adairsville, GA — engagement, 5/17/1864",34.4083,-84.9389,GA009,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2615801"
cw-regiments:us-in-inf-86,engagement,1864,,"Atlanta, GA — battle, 7/22/1864",33.7459,-84.3488,GA017,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2374330"
cw-regiments:us-in-inf-86,engagement,1864,,"Columbia, TN — engagement, 11/24/1864",35.6163,-87.0488,TN034,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q4870777"
cw-regiments:us-in-inf-86,engagement,1864,,"Franklin II, TN — engagement, 11/30/1864",35.9174,-86.8733,TN036,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q370671"
cw-regiments:us-in-inf-86,engagement,1864,,"Jonesborough, GA — battle, 8/31/1864",33.5307,-84.3621,GA022,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2333674"
cw-regiments:us-in-inf-86,engagement,1864,,"Kennesaw Mountain, GA — assault, 6/27/1864",33.96899,-84.58134,GA015,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2570177"
cw-regiments:us-in-inf-86,engagement,1864,,"Nashville, TN — battle, 12/15/1864",36.0881,-86.8098,TN038,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q1752689"
cw-regiments:us-in-inf-86,engagement,1864,,"Peachtree Creek, GA — battle, 7/20/1864",33.8109,-84.4038,GA016,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q636670"
cw-regiments:us-in-inf-86,engagement,1864,,"Pickett's Mill (New Hope, New Hope Church), GA — assault, 5/27/1864",33.975,-84.759,GA012,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q4872040"
cw-regiments:us-in-inf-86,engagement,1864,,"Resaca (Lay's Ferry), GA — battle, 5/13/1864",34.5815,-84.9385,GA008,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2615826"
cw-regiments:us-in-inf-86,engagement,1864,,"Rocky Face Ridge (Combats at Buzzard Roost, Mill Creek, Dug Gap), GA — demonstration, 5/7/1864",34.74105,-85.01568,GA007,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q3072453"
cw-regiments:us-in-inf-87,engagement,1862,,"Perryville, KY — battle, 10/8/1862",37.6752,-84.9711,KY009,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q1631029"
cw-regiments:us-in-inf-87,engagement,1863,,"Chattanooga II, TN — bombardment, 8/21/1863",35.0651,-85.3088,TN018,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2443807"
cw-regiments:us-in-inf-87,engagement,1863,,"Chattanooga III (Missionary Ridge, Lookout Mountain), TN — engagement, 11/23/1863",35.0651,-85.3088,TN024,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2443807"
cw-regiments:us-in-inf-87,engagement,1863,,"Chickamauga, GA — battle, 9/18/1863",34.917777777,-85.260555555,GA004,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q1327790"
cw-regiments:us-in-inf-87,engagement,1863,,"Hoover's Gap (Liberty Gap), TN — engagement, 6/24/1863",35.6305,-86.2454,TN017,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q860502"
cw-regiments:us-in-inf-87,engagement,1864,,"Atlanta, GA — battle, 7/22/1864",33.7459,-84.3488,GA017,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2374330"
cw-regiments:us-in-inf-87,engagement,1864,,"Dalton I, GA — demonstration, 2/22/1864",34.7889,-84.9807,GA006,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q3477162"
cw-regiments:us-in-inf-87,engagement,1864,,"Jonesborough, GA — battle, 8/31/1864",33.5307,-84.3621,GA022,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2333674"
cw-regiments:us-in-inf-87,engagement,1864,,"Kennesaw Mountain, GA — assault, 6/27/1864",33.96899,-84.58134,GA015,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2570177"
cw-regiments:us-in-inf-87,engagement,1864,,"Peachtree Creek, GA — battle, 7/20/1864",33.8109,-84.4038,GA016,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q636670"
cw-regiments:us-in-inf-87,engagement,1864,,"Resaca (Lay's Ferry), GA — battle, 5/13/1864",34.5815,-84.9385,GA008,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2615826"
cw-regiments:us-in-inf-87,engagement,1864,,"Rocky Face Ridge (Combats at Buzzard Roost, Mill Creek, Dug Gap), GA — demonstration, 5/7/1864",34.74105,-85.01568,GA007,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q3072453"
cw-regiments:us-in-inf-87,engagement,1864,,"Utoy Creek, GA — assault, 8/5/1864",33.7209,-84.4704,GA019,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q12336018"
cw-regiments:us-in-inf-87,engagement,1865,,"Bentonville (Bentonsville), NC — battle, 3/19/1865",35.3059,-78.3231,NC020,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q620244"
cw-regiments:us-in-inf-88,engagement,1862,,"Perryville, KY — battle, 10/8/1862",37.6752,-84.9711,KY009,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q1631029"
cw-regiments:us-in-inf-88,engagement,1862,1863,"Stones River (Murfreesboro), TN — battle, 12/31/1862",35.868472222,-86.430555555,TN010,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q1272132"
cw-regiments:us-in-inf-88,engagement,1863,,"Chattanooga II, TN — bombardment, 8/21/1863",35.0651,-85.3088,TN018,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2443807"
cw-regiments:us-in-inf-88,engagement,1863,,"Chattanooga III (Missionary Ridge, Lookout Mountain), TN — engagement, 11/23/1863",35.0651,-85.3088,TN024,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2443807"
cw-regiments:us-in-inf-88,engagement,1863,,"Chickamauga, GA — battle, 9/18/1863",34.917777777,-85.260555555,GA004,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q1327790"
cw-regiments:us-in-inf-88,engagement,1863,,"Davis' Cross Roads (Dug Gap), GA — engagement, 9/10/1863",,,GA003,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates unplaced"
cw-regiments:us-in-inf-88,engagement,1863,,"Ringgold Gap (Taylor's Ridge), GA — engagement, 11/27/1863",34.9112,-85.1015,GA005,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2889788"
cw-regiments:us-in-inf-88,engagement,1864,,"Atlanta, GA — battle, 7/22/1864",33.7459,-84.3488,GA017,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2374330"
cw-regiments:us-in-inf-88,engagement,1864,,"Dalton I, GA — demonstration, 2/22/1864",34.7889,-84.9807,GA006,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q3477162"
cw-regiments:us-in-inf-88,engagement,1864,,"Jonesborough, GA — battle, 8/31/1864",33.5307,-84.3621,GA022,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2333674"
cw-regiments:us-in-inf-88,engagement,1864,,"Kennesaw Mountain, GA — assault, 6/27/1864",33.96899,-84.58134,GA015,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2570177"
cw-regiments:us-in-inf-88,engagement,1864,,"Peachtree Creek, GA — battle, 7/20/1864",33.8109,-84.4038,GA016,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q636670"
cw-regiments:us-in-inf-88,engagement,1864,,"Pickett's Mill (New Hope, New Hope Church), GA — assault, 5/27/1864",33.975,-84.759,GA012,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q4872040"
cw-regiments:us-in-inf-88,engagement,1864,,"Resaca (Lay's Ferry), GA — battle, 5/13/1864",34.5815,-84.9385,GA008,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2615826"
cw-regiments:us-in-inf-88,engagement,1864,,"Rocky Face Ridge (Combats at Buzzard Roost, Mill Creek, Dug Gap), GA — demonstration, 5/7/1864",34.74105,-85.01568,GA007,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q3072453"
cw-regiments:us-in-inf-88,engagement,1864,,"Utoy Creek, GA — assault, 8/5/1864",33.7209,-84.4704,GA019,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q12336018"
cw-regiments:us-in-inf-88,engagement,1865,,"Averasborough (Taylor's Hole Creek, Smithville), NC — battle, 3/16/1865",35.2661,-78.6721,NC019,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2887919"
cw-regiments:us-in-inf-88,engagement,1865,,"Bentonville (Bentonsville), NC — battle, 3/19/1865",35.3059,-78.3231,NC020,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q620244"
cw-regiments:us-in-inf-89,engagement,1862,,"Munfordville (Green River Bridge), KY — siege, 9/14/1862",37.2622,-85.8901,KY008,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2904764"
cw-regiments:us-in-inf-89,engagement,1863,,"Arkansas Post (Fort Hindman), AR — engagement, 1/9/1863",34.016666666,-91.345277777,AR006,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q761031"
cw-regiments:us-in-inf-89,engagement,1864,,"Fort DeRussy, LA — engagement, 3/14/1864",31.1838,-92.05436,LA017,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2766079"
cw-regiments:us-in-inf-89,engagement,1864,,"Mansura (Smith's Place, Marksville), LA — engagement, 5/16/1864",31.055,-92.04777778,LA022,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2067243"
cw-regiments:us-in-inf-89,engagement,1864,,"Meridian, MS — occupation, 2/14/1864",32.3643098,-88.703656,MS012,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates OpenStreetMap"
cw-regiments:us-in-inf-89,engagement,1864,,"Nashville, TN — battle, 12/15/1864",36.0881,-86.8098,TN038,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q1752689"
cw-regiments:us-in-inf-89,engagement,1864,,"Old River Lake (Ditch Bayou, Lake Chicot, Lake Village, Furlough, Fish Bayou, Grand Lake), AR — engagement, 6/6/1864",33.26854722,-91.19270278,AR017,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2943315"
cw-regiments:us-in-inf-89,engagement,1864,,"Pleasant Hill, LA — engagement, 4/9/1864",31.853333333,-93.513888888,LA019,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q572095"
cw-regiments:us-in-inf-89,engagement,1864,,"Tupelo (Harrisburg), MS — engagement, 7/14/1864",34.255666666,-88.737,MS015,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q4872606"
cw-regiments:us-in-inf-89,engagement,1864,,"Yellow Bayou (Norwood's Plantation), LA — engagement, 5/18/1864",30.9985,-91.8668,LA023,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2000388"
cw-regiments:us-in-inf-89,engagement,1865,,"Fort Blakely, AL — siege and capture, 4/2/1865",,,AL006,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates unplaced"
cw-regiments:us-in-inf-9,engagement,1861,,"Greenbrier River (Camp Bartow), WV — engagement, 10/3/1861",38.534166666,-79.767777777,WV007,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q1425892"
cw-regiments:us-in-inf-9,engagement,1861,,"Philippi (Philippi Races), WV — action, 6/3/1861",39.151827,-80.039687,WV001,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q1061090"
cw-regiments:us-in-inf-9,engagement,1862,,"Corinth I, MS — engagement, 4/29/1862",34.937569444,-88.5299,MS016,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q1362021"
cw-regiments:us-in-inf-9,engagement,1862,,"Perryville, KY — battle, 10/8/1862",37.6752,-84.9711,KY009,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q1631029"
cw-regiments:us-in-inf-9,engagement,1862,,"Shiloh (Pittsburg Landing), TN — battle, 4/6/1862",35.1153617,-88.3617085,TN003,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates OpenStreetMap"
cw-regiments:us-in-inf-9,engagement,1862,1863,"Stones River (Murfreesboro), TN — battle, 12/31/1862",35.868472222,-86.430555555,TN010,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q1272132"
cw-regiments:us-in-inf-9,engagement,1863,,"Chattanooga II, TN — bombardment, 8/21/1863",35.0651,-85.3088,TN018,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2443807"
cw-regiments:us-in-inf-9,engagement,1863,,"Chattanooga III (Missionary Ridge, Lookout Mountain), TN — engagement, 11/23/1863",35.0651,-85.3088,TN024,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2443807"
cw-regiments:us-in-inf-9,engagement,1863,,"Chickamauga, GA — battle, 9/18/1863",34.917777777,-85.260555555,GA004,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q1327790"
cw-regiments:us-in-inf-9,engagement,1863,,"Ringgold Gap (Taylor's Ridge), GA — engagement, 11/27/1863",34.9112,-85.1015,GA005,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2889788"
cw-regiments:us-in-inf-9,engagement,1864,,"Atlanta, GA — battle, 7/22/1864",33.7459,-84.3488,GA017,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2374330"
cw-regiments:us-in-inf-9,engagement,1864,,"Columbia, TN — engagement, 11/24/1864",35.6163,-87.0488,TN034,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q4870777"
cw-regiments:us-in-inf-9,engagement,1864,,"Franklin II, TN — engagement, 11/30/1864",35.9174,-86.8733,TN036,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q370671"
cw-regiments:us-in-inf-9,engagement,1864,,"Jonesborough, GA — battle, 8/31/1864",33.5307,-84.3621,GA022,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2333674"
cw-regiments:us-in-inf-9,engagement,1864,,"Kennesaw Mountain, GA — assault, 6/27/1864",33.96899,-84.58134,GA015,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2570177"
cw-regiments:us-in-inf-9,engagement,1864,,"Nashville, TN — battle, 12/15/1864",36.0881,-86.8098,TN038,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q1752689"
cw-regiments:us-in-inf-9,engagement,1864,,"Peachtree Creek, GA — battle, 7/20/1864",33.8109,-84.4038,GA016,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q636670"
cw-regiments:us-in-inf-9,engagement,1864,,"Resaca (Lay's Ferry), GA — battle, 5/13/1864",34.5815,-84.9385,GA008,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2615826"
cw-regiments:us-in-inf-9,engagement,1864,,"Rocky Face Ridge (Combats at Buzzard Roost, Mill Creek, Dug Gap), GA — demonstration, 5/7/1864",34.74105,-85.01568,GA007,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q3072453"
cw-regiments:us-in-inf-93,engagement,1863,,"Jackson, MS — engagement, 5/14/1863",32.2875,-90.2,MS008,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2043320"
cw-regiments:us-in-inf-93,engagement,1863,,"Vicksburg, MS — siege, 5/18/1863",32.343611111,-90.851111111,MS011,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q1066253"
cw-regiments:us-in-inf-93,engagement,1864,,"Brices Cross Roads (Tishomingo Creek), MS — engagement, 6/10/1864",34.506111111,-88.728888888,MS014,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q4870552"
cw-regiments:us-in-inf-93,engagement,1864,,"Nashville, TN — battle, 12/15/1864",36.0881,-86.8098,TN038,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q1752689"
cw-regiments:us-in-inf-93,engagement,1864,,"Tupelo (Harrisburg), MS — engagement, 7/14/1864",34.255666666,-88.737,MS015,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q4872606"
cw-regiments:us-in-inf-93,engagement,1865,,"Fort Blakely, AL — siege and capture, 4/2/1865",,,AL006,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates unplaced"
cw-regiments:us-in-inf-99,engagement,1863,,"Chattanooga III (Missionary Ridge, Lookout Mountain), TN — engagement, 11/23/1863",35.0651,-85.3088,TN024,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2443807"
cw-regiments:us-in-inf-99,engagement,1863,,"Vicksburg, MS — siege, 5/18/1863",32.343611111,-90.851111111,MS011,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q1066253"
cw-regiments:us-in-inf-99,engagement,1864,,"Atlanta, GA — battle, 7/22/1864",33.7459,-84.3488,GA017,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2374330"
cw-regiments:us-in-inf-99,engagement,1864,,"Dallas (New Hope Church, Pumpkin Creek), GA — combat, 5/28/1864",33.92,-84.87,GA011,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2888382"
cw-regiments:us-in-inf-99,engagement,1864,,"Dalton I, GA — demonstration, 2/22/1864",34.7889,-84.9807,GA006,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q3477162"
cw-regiments:us-in-inf-99,engagement,1864,,"Ezra Church (Battle of the Poor House), GA — battle, 7/28/1864",33.752777777,-84.439166666,GA018,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q4870993"
cw-regiments:us-in-inf-99,engagement,1864,,"Fort Mcallister II, GA — engagement, 12/13/1864",31.8888,-81.1941,GA028,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q3477165"
cw-regiments:us-in-inf-99,engagement,1864,,"Jonesborough, GA — battle, 8/31/1864",33.5307,-84.3621,GA022,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2333674"
cw-regiments:us-in-inf-99,engagement,1864,,"Kennesaw Mountain, GA — assault, 6/27/1864",33.96899,-84.58134,GA015,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2570177"
cw-regiments:us-in-inf-99,engagement,1864,,"Resaca (Lay's Ferry), GA — battle, 5/13/1864",34.5815,-84.9385,GA008,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2615826"
cw-regiments:us-in-inf-99,engagement,1865,,"Bentonville (Bentonsville), NC — battle, 3/19/1865",35.3059,-78.3231,NC020,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q620244"
cw-regiments:us-ks-cav-11,engagement,1862,,"Cane Hill (Canehill, Boston Mountains), AR — engagement, 11/28/1862",33.3095652,-92.3043088,AR004,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates OpenStreetMap"
cw-regiments:us-ks-cav-11,engagement,1862,,"Prairie Grove (Fayetteville), AR — battle, 12/7/1862",35.983055555,-94.310555555,AR005,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2789421"
cw-regiments:us-ks-cav-11,engagement,1864,,"Byram's Ford (Big Blue River), MO — engagement, 10/22/1864",39.0228,-94.5307,MO026,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q4870600"
cw-regiments:us-ks-cav-11,engagement,1864,,"Independence II, MO — engagement, 10/22/1864",39.0856,-94.4412,MO025,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q3808756"
cw-regiments:us-ks-cav-11,engagement,1864,,"Lexington II, MO — engagement, 10/19/1864",39.18305556,-93.875,MO023,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q3808722"
cw-regiments:us-ks-cav-11,engagement,1864,,"Marais Des Cygnes (Battle of the Osage, Battle of Trading Post), KS — engagement, 10/25/1864",38.2552,-94.6783,KS004,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q3854317"
cw-regiments:us-ks-cav-11,engagement,1864,,"Marmiton River (Shiloh Creek, Charlot's Farm), MO — engagement, 10/25/1864",37.8717,-94.6153,MO028,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2889268"
cw-regiments:us-ks-cav-11,engagement,1864,,"Mine Creek (Battle of the Osage), KS — engagement, 10/25/1864",38.145,-94.723333333,KS003,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q4871740"
cw-regiments:us-ks-cav-11,engagement,1864,,"Westport, MO — engagement, 10/23/1864",39.03,-94.59444444,MO027,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q1149869"
