id,name,entity_key,record_kind,source,finding_aid_url,organized,mustered_out,history_excerpt
cw-regiments:us-ia-cav-2,2nd Iowa Cavalry,US-IA-CAV-2,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,Sept,"2nd REGIMENT CAVALRY. — Org. at Davaaport, la, Aug.Sept, 1861. Dec, 1801, Dept. Mo. March, 1802, t'nass'd. Armv Miss. April, 1862, 2 Brig, Cav. Div, Army Mias. June, 1802, Cav, 5 Div, Army MUs. Sept., 1802, 2 Brig, Cav. Div, Army Mias. Nov, 1802, Griar son's Cav. Brig, Left Wing 18 Corps, Dept. Tenn. Dae., 1862, 1 Brig, Cav. Div, 10 Corps, Tenn. March, 1863 (Diat. Memphis, Tenn, 16 Corp*. Jany. to Mareh, 1663, 6 Co.'s.), 1 Brig, 1 Cav. Div, 10 Corps. May, 1863, 2 Brig, 1 Cav. Div, 10 Corps. Aug, 1803, 3 Brig, 1 Cav. Div, Div. 16 Corps. Dec., 180.1, 2 Brig, 1 Cav. Div, 16 Corps. July, 1864, 2 Brig, I Cav. Div, DUt. Wast Tenn. Nov. 1664, 2 Brig, 5 Div, Cav. Corps, Mil. Div. Miss. June, 1806, Dept. MUs. Mustered out Sept. 10, 1866."
cw-regiments:us-ia-cav-3,3rd Iowa Cavalry,US-IA-CAV-3,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,Aug,"3rd REGIMENT CAVALRY.— Org. at Keokuk, la, Aug. 30-Scpt. 14, 1801. Nov, 1801, Benton Barracks, Mo. Febr, 1S02, CurtU' Armv Southwest Mo, Dept. Mo. Mav, 1862, 3 Brig, 1 Div, Army Southwest Mo. July, 1862, Dist. Kaat. Ark, Dept. Mo. Oct, 1862, 3 Brig, 4 Div, DUt. East. Ark. Dec, 1802, 2 Brig, Cav. Div, DUt. East. Ark, Dept. Tenn. Jany, 1803, 2 Brig, 2 Cav. Div, 13 Corps, Dept. Tenn. April, *1863, 2 Brig, Cav. Div, DUt. East. Ark, Dept. Tenn. June, 1863, Hussy's Cav. Brig, Herron's Div, 13 Corps, Tenn. Aug., 1863, Reserve Cav. Brig, Army Ark. Janv, 1864, 1 Brig, 1 Div, 7 Corps, Dept. Ark. May, 1804, 3 Brig, I Div, 7 Corps, Ark. (detachment), 2 Brig, 1 Cav. Div, 10 Corps, Tenn. (Veterans.) June, 1804, 2 Brig, Cav. Div, SturgU' Exp. (Veterans.) June, 1804, 2 Brig, 2 Cav. Div, Dist. West Tenn. (Veterans.) Sept, 1804, 2 Brig, Cav. Div, 7 Corps. Ark. (detachn-ent). Nov, 1804, 1 Brig, 4 Div, Wilson's Cav. Corps, Mil. Div. Miss. Dee, 1864, 2 ]iriz . Cav. Div, Diat. West Tenn. (detachment). Feby, 1806, 1 Brig, 4 Div, Cav. Corps, Mil. Div. Mias. (regiment). June, 1865, DUt. Georgia. Mustered out Aug. 0, 1866. Companies E, F, G and II served detached. Dee., 1801, to Aug, 1863. Dec, 1861, Unatt,"
cw-regiments:us-ia-cav-4,4th Iowa Cavalry,US-IA-CAV-4,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,Ang,"4th REGIMENT CAVALRY. — Org. at Camp Harbin. Mt. Pleasant, la., Nor. 23, 1801, to .(any. 1, 1802. March, 1862, Unatt, Armv Southwest Mo, 'Dent, Mo. May, 1802, 2 Div, Armv Southwest Mo. July, 1882, Dist. East. Ark, Dept. Mo. Dee, 1802, 2 Brig, 1 Cav. Dir.. DUt. East. Ark, IVpt. Tenn. Janv, 1863, 2 Brig, 2 Car. Div, 13 Corps, Tenn. May, 1803, Unatt, 18 Corps, REGIMENTAL INDEX 141 Term. Aug., 1863, Window** Cav. Brig., IS Corps. Dee., 184)3. Winslow'i Car. Brig., 17 Corps. April, 1884, 2 Brig, 1 Oav. Div., 18 Com. July, 18<M, 2 Brig., 2 Div. Cat. Corps, Dirt. West Tenn. Nor., 1864, 1 Brig., 4 DW., Car. Corns, Mil. Dir. Miss. Dec., 1884, 2 Brig., Car. Dir., Dint. West Tenn. Feby, 1865, 1 Brig., 4 Div., Cav. Corps, Mil. Dir. Miss. .Tune, 1886, Dept. Georgia. Mustered out Ang. 10, 18*5."
cw-regiments:us-ia-unk-5,5th Iowa Cavatjay,US-IA-UNK-5,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,Aug,"5th REGIMENT CAVATJAY.-Org. at Curtis' Horse by order Gen. Fremont, by consolidation of Companies from Iowa, Minnesota, Nebraska and Missouri, Oct. to Dec, 1881. Nov., 1861, Benton Barracks, Mo., Dept. Mo. Feby., 1882, Garrison Forts Henry and Heiman and Don- elson, Tenn. Dist. Columbus, Kv. Nor., 1862, Dist. Co- lumbus, Ky., 13 Corps, Dept. Tenn. Dec, 1862, Dist, Columbus, Ky., 16 Corps. June, 1863. 1 Brig., 2 Div., Cav. Corps, Armv Cumb'd. Aug., 1883, 3 Brig.. 2 Div, Cav. Corps, Cumb'd. Nov, 1883, 1 Brig, 2 Div, Cav. Corps. Cumb'd. April, 1864, 1 Brig, 3 Div, Cav. Corps, Cumb'd. Nov, 1864. 2 Brig, 6 Dir.. Cav. Corps, Mil. Div. Miss. Dec, 1884, 1 Brig, 8 Div, Cav. Corps, M. D. M. Dec, 1864, 2 Brig., « T>iv„ M. D. M. Feby, 1865, 2 Brig.. 4 Div., Cav. Corns. M. D. M. Mustered out Aug. 11, lSfifi."
cw-regiments:us-ia-unk-8,8th Iowa Cavai-Rv,US-IA-UNK-8,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,,"8th REGIMENT CAVAI-RV. — Org. at Davenport, la., .Tanv. 31 to March fi, 1883. ferric* in Dist. of the Plain*. Mastered out Oct. 17, 1885."
cw-regiments:us-ia-cav-7,7th Iowa Cavalry,US-IA-CAV-7,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,"June 22, 1866","7th REGIMENT CAVALRY— Org. at Davenport. la, April 27-Jnly 13, 1883. Service In Dist. of tbe Plains. Mustered out June 22, 1866."
cw-regiments:us-ia-la-art-1,1st Iowa Light Artillery,US-IA-LA-ART-1,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,,"1st INDEPENDENT BATTERY LIGHT ARTILLERY. Org. at Burlington, la, Aug. 17, 1881. Dec, 1861, 1 Brig, Dist. 8outhwest Mo., Dept. Mo. Feby, 1882, 1 Brig, 4 Div, Armv Southwest Mo. Mar. 1862. Arty, 2 Div, Armv Southwest Mo. Julv, 1882. Dist. East. Ark, Dept. Mo."" Dec, 1882, 3 Brig, 11 Div, Right Wing 13 Corps. Dept. Tenn. Dee, 1882, 3 Brig, 4 Div, Sherman's Yamo Erp. .Tanv, 1883, Artv, 1 Div, 15 Corps, Tenn. April, 1864, Arty, 4 Div, 16* Corps. Sept, 1864, Arty, 1 Div, 15 Corps. Nor, 1884. Arty. Reserve. Nashville, Tenn, Dept. Cumb'd. Mustered out .Tnlr fi. 1880."
cw-regiments:us-ia-la-art-2,2nd Iowa Light Artillery,US-IA-LA-ART-2,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,,"2nd INDEPENDENT BATTERY LIGHT ARTILLERY. - -Org. in Iowa at large, and mnstcred in at Council Bluffs, fa, Arg. 18. 1861. Oct, 1861, Dist. St. Lonis. Mo, Dept. Mo. March, 1862, Artv. Div, Armv Miss. April, 186?. Artv, 3 Div.. Armv Miss. April. 1882, Artv.. 2 Div, Armv Miss. Oct, 1882, Artv, Dist. Corinth, Miss. Nov, 1882, Arty, 2 Brig, 8 Div, 13 Corps, Dept. Tenn. Dec, 188?, Artv, 2 Brig, 8 Dir., 16 Corps. April, 1863. Arty.. 3 Div, 15 Corps. Dee, 1883, Arty, 1 Div, 18 Corps. Dec.. 1864. Artv, 2 Brig, 1 Div, Detachment Armv Tenn . Dept. Cumh'd. Febv, 1865. Artv, 1 Div, 16 Corp*. Mil. Div. West Miss. March, 1865, Ariy. Brig, 16 Corps. Mii«tered out Aug. 7, 1865,"
cw-regiments:us-ia-art-3,3rd Iowa Artillery,US-IA-ART-3,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,Oct,"3rd INDEPENDENT BATTERY LTGHT ARTILLERY. — Org. at Dubuque, la. Kept. 24, 1881. Oct, 1861, Dept. Mo. .Tanv, 1802. I'natt. J Vrrnv Southwest Mo., I^©pt* Mo. Febv, 1862, 2 Brig, 4 Div, Army Southwest Mo. May, 1882, Art}', 2 Div, Army Southwest Mo. July, 1862. Artv, Dtst. East. Ark, Dept. Mo, and Dept. Tenn. Janv, 1863, Artv.. 13 Div, 13 Corps, Dept. Tenn. .Tulv, 1863. Arty, 13 Div, 18 Corps. Aug, 1883, Arty, 3 Div, Ark. Exp. Tanv, 1864, Arty, 3 Div, 7 Corps, Dept. Ark. Mav. 1884. Artv, 1 Div, 7 Corps. Dept. Ark. Aug, 1865, Dept. Ark. Mustered out Oct. 23, 1885."
cw-regiments:us-ia-la-art-4,4th Iowa Light Artillery,US-IA-LA-ART-4,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,"July 14, 1865","4th INDEPENDENT BATTERY LIGHT ARTILLERY. —Org. at Davenport. Ta, Nov. 23, 1883. Attached to Dept. Northwest to Feby, 1884. Def. New Orleans, La, lVpt Gulf, to June, 1864. Diet. LaFourche, Dept. Gulf, to July. 1885. Mustered out July 14, 1865."
cw-regiments:us-ia-inf-1,1st Iowa Infantry,US-IA-INF-1,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,,"1st REGIMENT COLORED INFANTRY. — Org. at Keokuk, la, and St. Louis, Mo, Oct. 11 to Dec. 4, 1863. Dec, 1883. Dist. East. Ark, Dept. Ark. Jany, 1864, Dist. East. Ark, 7 Corps, Dept. Ark. Designation changed to 60th C. H. C. T. March 11, 1884, which see."
cw-regiments:us-ia-inf-2,2nd Iowa Infantry,US-IA-INF-2,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,"July 12, 1863","2nd REGIMENT INFANTRY.— Org. at Keokuk, la, Mav 27, 1861. June, 1861, Dept. Mo. Oct, 1861, 3 Brig, Dist. Cairo. Oct, 1881. Dirt. St Louis. Mo, Dept. Mo. Feby, 1862, 4 Brig, 2 Div, Dist. Cairo. Febv, 1862, 1 Brig, 2 Div, Dist. West Tenn. and Army Tenn. July, 1862, 1 Brig, 2 Div, Dist. Corinth, Miss. Sept, 1882, 3 Brig, 2 Div, Dist. Corinth. Oct., 1862, 2 Brig, 2 Div, Dist. Corinth. Nov, 1882, 1 Brig, 2 Div.. Dist. Corinth. Miss, 13 Corps. Dept. Tenn. Dec, 1862, I Brig, Dist. Corinth, 17 Corps. .Janv, 18G3. 1 Brig, Dist. Corinth. 16 Corps. March, 1863, 1 Brig, 2 Div, 16 Corpa. Sept, 1884. 1 Brig, 4 Div, 15 Corps. Mustered out July 12, 1863. 3nl REGIMENT INFANTRY. -Org. at Keoknk, la, .Tune 8, I8«l. July, 1881, Dept. Mo. March, 1882, 1 Brig, 4 Div, Army Tenn. Julv. 1862, 1 Brig, 4 Div, Dist. Memphis Tenn. Sept, 18*62, I Brig, 4 Div, Dist. Jackson, Tenn. Nov, 1862, 1 Brig, 4 Div, Right Wing 13 Corps, Dept. Tenn. Dec, 1862, 1 Brig, 4 Div, 17 Corps. Janv., 1863, 1 Brig, 4 Div, 18 Corps. July. 1863. 1 Brig, 4 Div, 13 Corps. Ang, 1883. 1 Brig, 4 Div, 17 Corp«. March, 1884 (1 Brig, I'rovl Div, 17 Corps, Gulf, non-veterans), 1 Brig, 4 Div, 17 Corps (veterans). Veterans consolidated to a Batt"
cw-regiments:us-ia-inf-4,4th Iowa Infantry,US-IA-INF-4,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,"Julv 24, 1885","4th REGIMENT INFANTRY.— Org. at Council Bluffs, fa, Aug. 8, 1881. Aug, 1861, Dept. Mo. Dec, 1881, 1 Brig, Army Southwest Mo, Dept. Mo. Febv, 1862, 1 Brig, 4 Div, Armv Southwest Mo, Dent. Mo. ""Mav, 1882, 2 Div, Armv SoutWesl Mo. July, 1862, Dist. East. Ark, Dent. Mo. Nov, 18«2, 2 Brig, 2 Div, Dist. East. Ark. Dec, 1862, 3 Brig, 11 Dir., Right Wing 13 Corps, Dept. Tenn. Dec, 1862, 3 Brig, 4 Dir, Sherman's Yazoo Exp. Janv, 1863. 3 Brig, 1 Div, 15 Corps, Tenn. Sept, 1883, 2 Brig, 1 Div, 13 Corps. Sept, 1884, 3 Brig, 1 Div, 15 Corps. Mustered out Julv 24, 1885."
cw-regiments:us-ia-inf-5,5th Iowa Infantry,US-IA-INF-5,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,"Julv 21, 1865","5th REGIMENT INFANTRY. — Org. at Burlington, In, Julv 15, 1881. Aug, 1861, Fremont's Army West anrl Dept. Mo. March, 1862. 1 Brig, 2 Dir, Armv Miss. April. 1882. 2 Brig, 3 Div, Army Miss. April, 1882, I Brig.. 3 Dir., Armv Miss. Nov, 1862, 3 Brig, 7 Dir., Left Wing 13 Corps. Dept. Tenn. Dec, 1862, 3 Brig, 7 Div, IP Corps. Jany, 1863, 3 Brig, 7 Div, 17 Corps Sept, 1883, 3 Brig., 2 Dir.. 17 Corps. Dec, 1883, 3 Brig, 3 Div, 15 Corps. Consolidated with 5th Iowa Cavalrv Sept. 1. 1864. flth REGIMENT INFANTRY.— Org. at Burlington. la, July 17, 1801. Aug.. 1881, Dept. Mo. March, 1862, 1 Brig, 5 Div, Armv Tenn. Mav, 1R62, 2 Brig, 5 Div, Armv Tinn. July."" 1862. 2 Brig, 5 Div, Dist. Memphis. Tenn. Nov, 1802, 2 Brig, 5 Div, Dist. Memphis, Tenn, 13 Corns, Jfcpt. Tenn. Nor, 1802, 1 Brig, 1 Div, Dist. Memphis. Tenn, 13 Corps. IVr, 1862. 1 Brig, 1 Dir.. 17 Corps. Janv, 1863, 1 Brig, 1 Dir, 16 Corps. March. 1863, 2 Brig, 1 Dir, 16 Corps. Mav. 1863, 4 Brig, 1 Div, 10 Corps. Julv, 1803, 4 Brig,"" 4 Div, 15 Corp*. Sent, 1883, 2 Brig,"" 4 Div, 15 Corps. Sept, 1884, 2 Brig, 1 Div, lfi Corps. Mustered out Julv 21, 1865."
cw-regiments:us-ia-inf-7,7th Iowa Infantry,US-IA-INF-7,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,"Jury 12, 1865","7th REGIMENT INFANTRY.— Org. at Burlington, la, Julv 24 to Aug. 4, 1881. Sept, 1861, Dist. Cairo. Feby, 1882, 4 Brig, 2 Div, Di«t. Cairo. Feby, 1862, 1 Brig.. 2 Div, Dist. West Tenn. and Army Tenn. Julv. 1862. 1 Brig, 2 Div., Dist. Corinth, Miss. Sept, 1802*. 3 Brig, 2 Div, Di»t. Corinth. Oct . 1S02, 2 Brig, 2 Div, Dist. Corinth. Nov, 1862, 1 Brig, Dist. Corinth. 13 Corps. Dept. Tenn. Dec, 1802, 1 Brig, Dist. Corinth, 17 Corpa. Janv, 1863, 1 Brig, Disl. Corinth, 18 Corps. Mnrrh, 1863, 1 Brig, 2 Div, 16 Corps, Sept, 1864, 1 Brig, 4 Div, 15 Corps. Mustered out Jury 12, 1865. I42"
cw-regiments:us-ia-inf-8,8th Iowa Infantry,US-IA-INF-8,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,"April 20, 1866","8th REGIMENT INFANTRY. — Org. at Davenport, la, Aug.Sept, 1861. C>ct., 1801, Dept. Mo. March, 1862, 3 Brig., 2nd Div., Armv Tenn. April, 1862, 1 Brig., 2 Div., Anny Tenn. Jul}, 1862, 1 Brig., 2 Div., Disk Corinth, Miss. Nov, 1862, 1 Brig., DUt. Corinth, 13 Corps, Dept. Tenn. Drc., 1862, Davenport, la. Jany., 1863, DUt. St. Louis, Mo., Dept. Mo. April, 1863, 3 Brig., 3 Dir., 15 Corps, Tenn. Dec., 1863, 3 Brig., 1 Div., 16 Corps. June, 1864, Cnags'd, Memphis, Tenn, DUt Went Tenn. Feby, 1865, .1 Brig., 3 Dir., 16 Corps, Mil. Div. West MUs. Aug., 1865, DUt. Ala. Mustered out April 20, 1866. »th REGIMENT INFANTRY. — Org. at Dubuque, la, Sept. 24, 1861. Oct, 1861, Dept. Mo. Jany., 1862, Un- att. Army Southwest Mo., Dept. Mo. Feby., 1862, 2 Brig., 4 Dir., Army Southwest Mo. July, 1862, Dirt. Kast. Ark, Dept. Mo. Dec, 1862, 3 Brig, 1 Div, Dirt. East. Ark, Dept. Tenn. Dee, 18Q2, 3 Brig, II Div, Right Wing, 1.1 Corn*, Dept. Tenn. Doe, 1882, 3 Brig, 4 Div, Sherman's Yazoo Exp. Jany, 1863, 3 Brig, 1 Div, 15 Corps. Sept., 1863, 2 Brig, 1 Div, 15 Corps. Sept, 186-1, 3 Brig, 1 Div, 15 Corp*. Mustered out July 18, 1865."
cw-regiments:us-ia-inf-10,10th Iowa Infantry,US-IA-INF-10,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,Aug,"10th REGIMENT INFANTRY.— Org. at Iowa City and Montezuma, la, Sept. 6 to Oct. 28, 1861. Oct, 1861, Dist. Cairo. Oct, 1861, 5 Brig, DUt. Cairo. Feby, 1862, 4 Brig, 1 Div, DUt. Cairo. Febv, 1862, 2 Brig, 2 Div, Armv Miss. April, 1862. 2 Brig., 3 Div, Army Miss. April, 1862, 1 Brig, 3 Div, Army MUs. Mav, 1862, 2 Brig, 3 Div, Armv MUs. Nov, 1862, 3 Brig, '7 Div, Left Wing 13 Corps,' Dept. Tenn. Dec, 1862, 3 Brig, 7 Div, 16 Corps. Jany, 1863, 3 Brig, 7 Div, 17 Corps. Sept, 1863, 3 Brig, 2 Div, 17 Corps. Dec, 1863, 3 Brig, 3 Div, 16 Corps. Aug, 1864, 2 Brig, 3 Div, 15 Corps. April, 1865, 1 Brig, 2 Div, 15 Corp*. Mustered out Aug. 15, 1865. 11th"" REGIMENT INFANTRY. — Org. at Davenport la, Sept. 28 to Oct. 18, 1861. Nov, 1861, Dept. Mo. March, 1862, 1 Brig, 1 Div, Amiv Tenn. April, 1862, 3 Brig, 6 Div, Army Tenn. July', 1882, 3 Brig, 6 Div, DUt Corinth, MUs. Nov, 1802, 3 Brig, 6 Div, Left Wing 13 Corps. Dept. Tenn. Dec, 1802. 3 Brig., 6 Div, 16 Corps. Jany, 1863, 3 Brig, 6 Div, 17 Corps. Sept, 1863, 3 Brig, 1 Div, 17 Corps. April. 1864, 3 Brig, 4 Div, 17 Corps. Mustered out July 15, 1865."
cw-regiments:us-ia-inf-12,12th Iowa Infantry,US-IA-INF-12,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,Jany,"12th REGIMENT INFANTRY. — Org. at Dubuque, la, Nov. 25, 1S61. Dec, 1861, DUt Cairo. Feby, 1862, 1 Brig, 2 Div, DUt West Tenn. and Army Tenn. July, 1862, 1 Brig, 2 f)iv, Dist. Corinth. MUs. Nov, 1862, 1 Brig, Dist Corinth. 13 Corps. Dept. Tenn. Dee, 1802, Davenport la. Jany, 1863, Dist. St. LouU, Mo, Dopt Mo. April, )8«3, 3 Brig.. 3 Div, 15 Corps, Tenn. Dec, 1863, 3 Brig, 1 Div, 16 Corps. Dec, 1864 . 3 Brig, 1 Div, Detachment Army Tenn, Dept. Cumh'd. Febv, 1865, 3 Brig, 1 Div, 16 Corps. Mil. Div. West Miss. Aug, 1865, DUt, Ala. Mustered out Jany. 20, 1866."
cw-regiments:us-ia-inf-13,13th Iowa Infantry,US-IA-INF-13,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,"Julv 21, I8«","13th REGIMENT INFANTRY. — Org. at Davenport, la, Oct. 18 ti> Nov. 2. 1861. Nov, 1861, Dept. Mo. Feby, 1862, 1 Brig, 1 Div, Army Tenn. April, 1862. 3 Brig, 0 Div, Armv Tenn. fulv, 1862, 3 Brig, 6 Div, Dirt. Corinth, Miss. Nov, 1802, 3 Brig, 6 Div, I>eft Wing 13 Corps, Dept. Tenn. Dee, 1862. 3 Brig, 6 Div, 16 Corps. Jany, 1803, 3 Brig,, 6 Div, 17 Corps. Sept.. 1863, 3 Brig, 1 Div, 17 Corps. April. 1864, 3 Brig, 4 Div, 17 Corps. Mustered out Julv 21, I8«.r>. Mth REGIMKNT INFANTRY A-Org. at Davenport, la, Nov. fl. 1861. Dee., 1861, Dept. Mo. Febv, 18B2, 4 Brig, 2 Div, Dist. Cairo. IVbv, 1802, 1 Brig, 2 Div, DUt. West Tenn. and Armv Tenn. Julv. 1802. Union Brig, 2 Div, Dist Corinth, Miss. Nov.. 1862, I Brig, 2 Div, DUt. Corinth, 13 Corps, Dept. Tenn. Dee, 1802, Dnvrn port. la. Janv, 186IJ, Dist. St. Louis, Mo, Dept. Mo. April. 1863, Cairo, III, Dist. Columbus, Kv„ 6 Div, 16 Corps, Tenn. Jany, 1864. 2 Brig, 3 Div, 16 Corps, Tenn. Nov, 1864. Sprinpfield, III. Old im-mU-rs mustered out Nov. 2, 1864. Veterans and Recruits, Aug. 8, 1865. loth REGIMENT INFANTItY.— Org. at Keokuk, la, Feby. 22, 1862. March, 1802. 3 Brig, 8 Div, Army Tenn. July. 1862. 3 Brig, 6 Div, Dist. Corinth. Miss. Nov, 18"
cw-regiments:us-ia-inf-16,16th Iowa Infantry,US-IA-INF-16,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,,"16th REGIMENT INFANTRY.— Org. in Iowa at Urge, Dec. 10, 1861, to March, 1862. April, 1862, 2 Brig, 6 Div, Army Tenn. April, 1862, 3 Brig, 6 Div, Army Tenn. July, 1862, 3 Brig, 6 Div, Dirt. Corinth, Miss Nov, 1862, 3 Brig, 6 Div, Left Wing 13 Corps, Dept. Tenn. Dec, 1862, 3 Brig, 6 Div, 16 Corps. Jany, 1863, 3 Brig, 6 Div, 17 Corps, Sept, 1863, 3 Brig, I Div, 17 Corps. April, 1864, 3 Brig, 4 Div, 17 Corps. Mus- tered out July 19, 1866."
cw-regiments:us-ia-inf-17,17th Iowa Infantry,US-IA-INF-17,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,"July 25, 1865","17th REGIMENT INFANTRY. — Org. at Keokuk, U, March 21-Aprll 16, 1862. April, 1862, Dept. Mo. May, 1862, 2 Brig, 3 Div, Army Miss. Nov, 1862, 2 Brig, 7 Div, I/eft Wing 13 Corps, Dept. Tenn. Dee, 1802, 2 Brig, 7 Div, 16 Corps. Jany, 1863, 2 Brig, 7 Div, 17 Corps. Sept, 1863, 2 Brig, 2 Div, 17 Corps. Dec, 1863, 2 Brig, 3 Div, 15 Corps. April, 1865, 3 Brig, 2 Div, 15 Corps. Mustered out July 25, 1865."
cw-regiments:us-ia-inf-18,18th Iowa Infantry,US-IA-INF-18,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,"Julv 20, 1865","18th REGIMENT INFANTRY.— -Org. at Clinton, la, Aug. 6, 1862. Aug, 1862, Dist. Southwest Mo, Dept Mo. Oct, 1862, 1 Brig, 2 Div, Army Frontier, Dept. Mo. June, 1883, Dist. Southwest Mo, 'Dept. Mo. Oct, 1863, Dist Frontier, Dept. Mo. Dec, 1863, 2 Brig, DUt Fron- tier, Dept. Mo. Jany, 1864, 2 Brig, DUt. Frontier, 7 Corps, Dept. Ark. March. 1864, 1 Brig, Dist. Frontier, 7 Corps. Jany, 1865, 1 Brig, 3 Div, 7 Corps. Mustered out Julv 20, 1865."
